ID,ORIGINURI,UUIDHISTORY,OCCUPATIONGROUPCODE,CODE,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED,PREFERREDLABEL,ALTLABELS,DESCRIPTION
687671c0ebd2bf665349dc86,http://data.europa.eu/esco/occupation/b864c9a3-ef6e-46a0-a40c-66188f74dfa7,"70e063c3-f955-4915-bb0e-dfc3986fb604
ef4a246b-ee62-4b4f-b74d-d13baeb6a2d3
5db5f43a-b2d6-487f-85ba-f2685e3e44ec
0f93b439-df31-4c09-b29e-6d4580b69c62
ab0cdc73-4ff8-480d-ab6c-a0aa107b1980",0110,0110.8,,"Inajumuisha:
- kamanda wa kikosi
- kamanda wa mrengo",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,kanali,"kamanda wa mrengo
kanali
luteni kanali
kamanda wa kikosi","Makanali huhudumu katika wafanyakazi wa kamanda wa kijeshi, na hufanya kazi kama washauri wakuu katika ufanyaji maamuzi wa kioperesheni na kimkakati kwa maafisa wakuu."
687671c0ebd2bf665349dc87,http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43,"32fdac12-2edb-4b72-bde0-f8fdabc3ec2e
26ad2217-e2b1-44d3-895c-264a6695cc0f
7a146b51-bdeb-463d-9c28-0359d8dd2102
b916dfb9-236f-4b8e-b20a-0e9def8d6dda
e7173c2d-5d2e-4157-bfb1-82da994caac3",0110,0110.9,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,kamanda wa meli za kivita,"naibu mkuu wa wafanyakazi wa wanamaji
kamanda wa wanamaji
kamanda wa meli za kivita
kamanda wa meli za kivita
kamanda wa jeshi la majini
kamanda wa jeshi la majini la kifalme","Makamanda wa meli za kivita huhakikisha kuwa vyombo vya majini viko tayari kwa ajili ya kujumuishwa katika operesheni, na vinatunzwa kwa kufuata sheria na kanuni. Pia husimamia wafanyakazi wa wanamaji na wanawajibika kwa operesheni za huduma ya wanamaji."
687671c0ebd2bf665349dc88,http://data.europa.eu/esco/occupation/4a3f40a8-0587-494c-b8d3-7098b8c5992f,"dac44bb3-151a-4d11-a75b-eae685742be3
96a2b2db-f7d0-417e-8354-a05bc7c5244c
5bcb120f-249c-44ee-b230-c0d6ded1f8a1
ca848e5a-3f2f-4f69-aefb-e05350d109cd
ae5c01b9-2b64-4578-b6aa-304f8595b092",0210,0210.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,koplo wa jeshi,"koplo wa kikosi maalum
koplo wa rejimenti
koplo
koplo msaidizi
koplo wa kikosi
koplo mkuu
koplo wa jeshi
koplo wa wanamaji wa kifalme
koplo wa majeshi ya ulinzi",Makoplo wa jeshi husimamia sehemu za askari na kutekeleza majukumu ya mafunzo. Pia huongoza vifaa kama vile mitambo mizito na silaha.
687671c0ebd2bf665349dc89,http://data.europa.eu/esco/occupation/cb3b2662-774a-4e6f-841e-f120244d7031,"757c885b-ad65-447c-8793-d4ca209b3afb
a8845dd5-5e30-464e-8cdb-63801cfdf518
850c3dbb-fb16-47e7-8159-5744e11f1c43
276a8afb-739e-4cfb-a3cb-feb848046559
7004cde5-a6c0-4b91-bf6e-c1395e8fe2b8",0210,0210.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,sajenti,"sajenti wa kituo
sajenti wa gwaride
sajenti wa polisi
sajenti msaidizi
afisa mteule
masajenti wa zana za kivita
sajenti wa ugavi
adjutanti
sajenti wa jeshi
sajenti wa robo-masta
sajenti wa rangi
afisa mdogo wa majini
sajenti
sajenti wa wafanyakazi
afisa mkuu mdogo wa majini
afisa mkuu asiye na kamisheni","Masajenti huongoza vikosi kama wasaidizi wa makamanda. Wanagawa kazi na majukumu, kusimamia vifaa, na kuhakikisha mafunzo sahihi ya wafanyakazi. Pia huwashauri maafisa wakuu na kutekeleza majukumu ya usaidizi."
687671c0ebd2bf665349dc8a,http://data.europa.eu/esco/occupation/1de91afd-9da2-47ab-a7e7-19bf931709a4,"72fd9d00-fd03-4ea1-a5bd-a1d4064e6f5d
03aaa40f-2279-4602-9983-b8a5f7728bf9
10126e8e-2ef1-454a-81e3-fe426b1da0e2
1da0013b-6dc2-4f74-b049-681860a82e82
ca68bdd4-1136-4810-bef3-cb5fe04863b1",0210,0210.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,afisa wa kikosi maalum,"mtekelezaji wa majibu ya haraka
afisa wa kupambana na uasi
afisa wa jeshi la anga
afisa wa operesheni za angani
komandoo
afisa wa kikosi maalum
afisa wa vita visivyo vya kawaida
mwanamaji
afisa wa kupambana na ugaidi","Maafisa wa kikosi maalum hufanya kazi katika misheni maalum kama vile misheni za kupambana na ugaidi. Wanatekeleza misheni za mapigano na ujasusi ili kuzuia vifaa na mitambo ya adui, na kukusanya taarifa kuhusu mkakati na mienendo ya adui."
687671c0ebd2bf665349dc8b,http://data.europa.eu/esco/occupation/86c892cf-09a3-44c8-b9d1-814d93dbcbb4,"5dc1deeb-9335-45fb-9111-f77bc99c6bfa
fe9ad581-230a-4382-8263-8efc7ee3b426
2fa71417-2447-458c-af0d-fdb530421aac
25b82e6e-97fc-4f90-9652-aa2fc2e7f305
a1d50efd-9310-4a0b-8103-5274233e0440",0210,0210.4,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,mtaalamu wa vita,"mtaalamu wa vita
opereta wa vita vya kielektroniki
opereta wa ufuatiliaji
mtaalamu wa ulinzi
mchambuzi wa ulinzi
mtaalamu wa vita vya kielektroniki","Wataalamu wa vita hutekeleza majukumu ya kimkakati, kama vile kufanya maamuzi ya mbinu, kugundua na kutambua vitisho vinavyoweza kutokea, na kutafuta maeneo ya shabaha na malengo. Wanawasiliana na timu zao na timu nyingine ili kuhakikisha ufanisi wa operesheni, na pia kusimamia usalama wa timu."
687671c0ebd2bf665349dc8c,http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802,"6d6b8b94-6c29-4697-ae9c-35456247ce0d
b5070bb1-2188-4a32-a1be-9d18b62ba074
4e5abf28-7f04-4a34-a09b-9be8168087f1
57c803ce-61fd-4af7-9562-e037d53074ab
a63a40a6-8289-4476-be8d-2343f89b239c",0310,0310.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,rubani wa jeshi la anga,"rubani wa kijeshi
rubani wa jeshi la majini
rubani wa majeshi ya ulinzi
rubani wa baharini
rubani wa jeshi la anga
rubani wa wafanyakazi wa ndege
dereva wa ndege ya kijeshi","Marubani wa jeshi la anga huendesha ndege katika misheni za mapigano, misheni za doria, au misheni za utafutaji na uokoaji. Wanahakikisha matengenezo ya ndege, na kuwasiliana na vituo vya jeshi la anga na vyombo vingine ili kuhakikisha usalama na ufanisi katika operesheni."
687671c0ebd2bf665349dc8d,http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996,"2a8a930c-a4d1-49c0-8f8e-0525f31f5ed3
16feefda-6fe8-48e2-9b8b-13a783cfc751
4c9646c0-9af0-4a4f-adeb-d9ddf857542e
cd33fb92-0e02-4c32-b569-21c36c03c96e
1a0cb2d2-739f-4e74-a36a-fe50add49fea",0310,0310.2,,"Inajumuisha:
- wateguaji wa mabomu ya majini
- watu wanaofanya kazi chini ya maji",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,fundi wa kutegua mabomu,"fundi wa kutegua mabomu
mtaalamu wa kutegua mabomu
ofisa wa kutegua mabomu
askari wa majeshi ya ulinzi
sapa
fundi wa kutegua mabomu ya ardhini
mteguaji wa mabomu ya ardhini
fundi wa zana za kivita","Mafundi wa kutegua mabomu hutafuta maeneo kwa kutumia vifaa maalum kama vile vigunduzi vya chuma, au kwa kutumia wanyama waliofunzwa, ili kubaini uwepo wa mabomu ya ardhini na mabomu mengine, na kuondoa vifaa vya milipuko kulingana na kanuni za usalama. Baada ya kutafuta na kupata eneo la mabomu ya ardhini na mabomu mengine, wanayategua kwa lengo la kuepuka hatari yoyote ya mlipuko, na kuhakikisha eneo hilo limesafishwa kabla ya taratibu za kutegua na kuondoa."
687671c0ebd2bf665349dc8e,http://data.europa.eu/esco/occupation/bd5a2f44-fc06-45fd-909b-3a4001c8b8a3,"945eb527-bba1-4a76-816e-697bdd347bfe
756ecc55-e354-44e0-ba4c-06a885a30700
2e73e8f1-9c94-4e6c-8428-fb0f6373fcc5
b13ac0f7-130a-4369-b327-9928f1a4a642
19f24575-0279-4b9b-bd4e-a55bfcdbe1ad",0310,0310.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,askari wa miguu,"askari wa miguu
renja wa kijeshi
mwanajeshi wa miguu
askari wa jeshi la nchi kavu
mdunguaji
mpiga bunduki
askari wa miguu","Askari wa miguu hupigana katika misheni za mapigano au kutoa msaada katika misheni za kulinda amani na huduma nyingine za kibinadamu. Wanashika silaha na kutoa huduma za ulinzi pale zinapohitajika, na hujaribu kukamilisha misheni huku wakisababisha madhara madogo iwezekanavyo."
687671c0ebd2bf665349dc8f,http://data.europa.eu/esco/occupation/35e67944-231e-4bc9-8c69-560f203167ff,"0c751a6a-216e-4824-83be-e2ecc5471ce1
e94ac76e-1b02-492c-8845-c8e35244dbf1
c0efe802-017b-43f4-ba45-a0578d56cecd
4a8fb95a-ad9f-4ea6-b432-b207ce050097
e249fad4-5ca0-47c6-823b-1b1363c75506",0310,0310.4,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,mnasaji wa mawasiliano ya kijasusi,"mnasaji wa sauti wa ujasusi wa ishara
opereta mnasaji wa ujasusi wa mawasiliano
mnasaji wa mawasiliano, mchambuzi wa ujasusi
mnasaji wa mawasiliano
opereta mnasaji wa ujasusi wa kielektroniki
opereta mnasaji wa ujasusi
mnasaji wa mawasiliano ya ujasusi wa kijeshi
mnasaji wa mawasiliano ya kijasusi
mtafuta mahali pa mawasiliano",Wanasaji wa mawasiliano ya kijasusi hufanya kazi katika jeshi la anga katika ukuzaji wa ujasusi katika maeneo kama makao makuu na vituo vya amri. Wanatafuta na kunasa mawasiliano ya sumakuumeme yanayopitishwa katika lugha tofauti.
687671c0ebd2bf665349dc90,http://data.europa.eu/esco/occupation/555235ce-8c45-409b-a6c9-83e69c2d2bce,"ec33da98-b136-4565-8c18-936b9e93e6d2
2fa7f370-6af3-440d-9a6e-26443561f769
0ad0696d-c80d-4cfd-96d9-4f4b921154b5
e8ab4759-a5d6-4ec3-9a90-095788ddbfa8
16b96d4d-e754-46e4-8894-f2d70a954b9f",0310,0310.5,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,mhandisi wa kijeshi,"mshauri wa uhandisi wa teknolojia ya ulinzi
mhandisi wa balistiki
mshauri wa uhandisi wa teknolojia ya ulinzi
mhandisi wa jeshi
mtaalamu wa uhandisi wa ulinzi
mhandisi wa teknolojia ya ulinzi
mwendelezaji wa silaha
ofisa mhandisi wa jeshi
mshauri wa uhandisi wa ulinzi
fundi wa mapambano
mhandisi wa kijeshi
mhandisi wa ulinzi
mhandisi wa nyanjani
mtaalamu bingwa wa uhandisi wa teknolojia ya ulinzi
mshauri wa uhandisi wa ulinzi
mtaalamu bingwa wa uhandisi wa ulinzi
mhandisi wa mapambano
mtaalamu wa uhandisi wa teknolojia ya ulinzi
fundi wa ulinzi","Wahandisi wa kijeshi hutekeleza majukumu ya kiufundi na kisayansi jeshini, kama vile uundaji wa dhana za vifaa vya kiufundi vya kijeshi, kusaidia utengenezaji wa vifaa vya kijeshi, na utafiti wa kiufundi, matengenezo, na uhakiki wa ubora."
687671c0ebd2bf665349dc91,http://data.europa.eu/esco/occupation/7226c10f-701b-4711-8843-140aace12c6f,"00127a1e-a7b8-488b-b01b-f7ffe15c2a46
576da681-173c-44fb-a755-a1944667b036
54d975ec-ae65-4485-81a3-99abc78e4e12
6155d7e9-974c-4540-8c55-fde8c9c327e1
81c2c6f2-031a-4120-ae41-0c08dface80b",1111,1111.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,diwani wa jiji,"Karani wa Kaunti
Mjumbe wa Kamati ya Utendaji ya Kaunti
Karani wa Mji
Mjumbe wa Halmashauri ya Kijiji
mjumbe wa baraza la mawaziri
diwani wa jiji
diwani wa jiji
diwani
diwani wa kaunti
mwakilishi aliyechaguliwa
diwani wa serikali za mitaa
diwani wa serikali za mitaa
diwani wa mji","Madiwani wa jiji huwakilisha wakazi wa jiji katika baraza la jiji na kutekeleza majukumu ya kisheria ya eneo husika. Wanachunguza kero za wakazi na kuzishughulikia kwa njia inayofaa, na pia huwakilisha sera na programu za vyama vyao vya kisiasa katika baraza la jiji. Wanawasiliana na maafisa wa serikali ili kuhakikisha jiji na ajenda zake zinawakilishwa na kusimamia shughuli zote zilizo chini ya majukumu ya baraza la jiji."
687671c0ebd2bf665349dc92,http://data.europa.eu/esco/occupation/404a50e9-61ce-448d-a695-bbfc697a0727,"a523a068-4b45-4200-83cb-41bbe9b596fc
1cc17ce9-238a-4ad9-adb6-918fc34a6ffa
db16acef-2796-4723-af5e-666f4ec31c8c
a392fbd5-021c-42a5-986d-c501f933564f
8be482a7-2b20-482b-a8ba-7e51a56ff1e7",1111,1111.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,waziri wa serikali,"Naibu Waziri
waziri wa bunge
waziri wa serikali
mbunge
waziri
waziri wa nchi
waziri mkuu
katibu wa nchi","Mawaziri wa serikali hufanya kazi kama wafanya maamuzi katika serikali za kitaifa au za kikanda, na huongoza wizara za serikali. Wanatekeleza majukumu ya kisheria na kusimamia utendaji wa idara zao."
687671c0ebd2bf665349dc93,http://data.europa.eu/esco/occupation/d63789ac-74b5-40e3-b890-685513c38e12,"89bbdd0e-9b0e-4183-a1a5-be2730abcf39
839232d9-d743-4ddb-8d83-7803af9cd595
6a39b4f1-cbeb-4abe-9906-fea4ff386bfc
0bdfb482-7159-40da-ac7e-5ef3b786af19
594ff3ff-a13f-497b-bb53-18a5df182a26",1111,1111.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,gavana,"Naibu Gavana
gavana
mkuu wa mkoa
gavana wa mkoa
gavana wa kanda
gavana wa jimbo
makamu wa mfalme","Magavana ndio watunga sheria wakuu wa kitengo cha nchi kama vile jimbo au mkoa. Wanawasimamia wafanyakazi, kutekeleza majukumu ya kiutawala na ya kisherehe, na kufanya kazi kama mwakilishi mkuu wa eneo wanalotawala. Wanadhibiti serikali za mitaa katika maeneo yao."
687671c0ebd2bf665349dc94,http://data.europa.eu/esco/occupation/6cee3765-2b3b-48b0-af2b-1eb512d071fd,"32751c60-0c14-4281-a13c-209745087d9e
66f5cf4d-96e4-46ea-b006-418a4b38524d
8743b6e5-426a-4b4b-b101-7966cc9a00f0
b7ff389d-48b4-4922-904d-8d2120e679b0
a49b4391-e2bf-44e5-ac34-f291b15a636a",1111,1111.4,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,meya,"Mwenyekiti wa Bodi ya Manispaa ya Kaunti
kiongozi wa baraza la mawaziri
kiongozi wa kiraia
kiongozi wa baraza
meya mwanamke
kiongozi wa baraza
meya mkuu
meya
meya mwanamke","Meya huongoza mikutano ya baraza la mamlaka yao na hufanya kazi kama msimamizi mkuu wa sera za kiutawala na kiutendaji za serikali ya mitaa. Pia huwakilisha mamlaka yao katika matukio ya kisherehe na rasmi na kukuza shughuli na matukio. Wao, pamoja na baraza, wanashikilia mamlaka ya kisheria ya eneo au kanda na kusimamia uundaji na utekelezaji wa sera. Pia huwasimamia wafanyakazi na kutekeleza majukumu ya kiutawala."
687671c0ebd2bf665349dc95,http://data.europa.eu/esco/occupation/5bca96fd-4203-400b-be58-9e9b50bc98da,"f470e2d8-1fcb-4cf9-832f-da73ff197da1
a0a3c44f-8a55-49b7-825c-6e8ac7dd5b3e
625dc4e6-8e37-4bc5-a419-70410e481a5e
74ef21cc-b666-4a53-ab05-0ddb727352ca
0628b2f9-cbd7-4550-b59a-caa40c4a257e",1111,1111.5,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,mbunge,"Naibu Spika wa Bunge la Kitaifa
Mjumbe wa Bunge la Kitaifa
Mjumbe wa Bunge la Kaunti
Spika wa Bunge la Kaunti
Spika wa Bunge la Kitaifa
mjumbe wa bunge
mjumbe wa kisheria
mbunge wa bunge la ulaya
mbunge","Wabunge huwakilisha maslahi ya vyama vyao vya kisiasa bungeni. Wanatekeleza majukumu ya kisheria, kuandaa na kupendekeza sheria mpya, na kuwasiliana na maafisa wa serikali ili kutathmini masuala ya sasa na shughuli za serikali. Wanasimamia utekelezaji wa sheria na sera na kufanya kazi kama wawakilishi wa serikali kwa umma ili kuhakikisha uwazi."
687671c0ebd2bf665349dc96,http://data.europa.eu/esco/occupation/0ee67d5e-8de9-48f0-97c5-ba23d486b1e9,"c14d3958-fa76-4d65-ac85-1a0e236c0cb6
db19986c-626d-4d02-b4bc-782d4be4ada3
af8ae0b9-b7d2-4daa-86e8-8c8077e8f4c3
c039e5f4-f4a2-4159-adf3-7b94dc35270b
f4781439-4221-4c2a-bfef-1f58c702af4f",1111,1111.6,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,katibu wa nchi,"Katibu wa Kaunti
Katibu wa Fedha
Katibu wa Kudumu
Katibu Mkuu
Katibu wa Baraza la Mawaziri
Katibu, Tume ya Ugavi wa Mapato
Katibu, Tume ya Maadili na Kupambana na Ufisadi
Katibu, Tume Huru ya Uchaguzi na Mipaka
Katibu, Tume ya Kitaifa ya Kenya ya Haki za Binadamu na Usawa
Katibu, Tume ya Kitaifa ya Ardhi
Katibu, Tume ya Huduma za Bunge
Katibu, wa Tume ya Haki ya Utawala
waziri wa nchi
katibu wa nchi
waziri mwandamizi
katibu wa serikali
naibu katibu wa nchi
katibu msaidizi wa nchi","Makatibu wa nchi huwasaidia wakuu wa idara za serikali, kama vile mawaziri, na kusaidia katika usimamizi wa mashauri katika idara. Wanasaidia katika uongozi wa sera, shughuli, na wafanyakazi wa idara, na kutekeleza majukumu ya kupanga, ugavi wa rasilimali, na kufanya maamuzi."
